ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W10511,24.0,87,17.5,80.0,overcast,1006.75,2,Winter,4.0,coastal,Rainy
W7507,27.0,53,4.5,11.0,clear,1010.61,9,Autumn,8.0,mountain,Sunny
W6479,-22.0,94,24.5,75.0,partly cloudy,980.89,6,Winter,1.5,mountain,Snowy
W5752,23.0,56,0.5,25.0,overcast,1002.33,1,Summer,5.5,inland,Cloudy
W12181,28.0,49,0.5,0.0,partly cloudy,1024.9,11,Summer,9.0,coastal,Sunny
W1680,46.0,24,9.5,81.0,partly cloudy,926.59,0,Summer,12.5,inland,Rainy
W11363,27.0,54,4.5,34.0,overcast,1006.53,2,Winter,6.5,inland,Cloudy
W1368,33.0,98,10.0,65.0,partly cloudy,1019.95,3,Autumn,3.0,mountain,Rainy
W3166,34.0,77,11.5,75.0,overcast,1003.73,1,Spring,5.0,inland,Rainy
W1132,11.0,60,9.0,47.0,overcast,1017.79,1,Summer,8.5,coastal,Cloudy
W1164,27.0,100,18.0,76.0,partly cloudy,1008.25,5,Autumn,10.5,coastal,Cloudy
W8915,14.0,96,10.5,75.0,partly cloudy,1004.21,2,Winter,1.0,inland,Rainy
W9525,20.0,63,7.5,42.0,partly cloudy,1005.19,1,Spring,8.5,mountain,Cloudy
W7801,16.0,85,8.0,54.0,overcast,1005.34,2,Summer,4.5,inland,Rainy
W11535,25.0,50,15.0,16.0,partly cloudy,1011.14,1,Spring,5.5,mountain,Cloudy
W833,16.0,80,9.0,85.0,partly cloudy,1016.83,6,Spring,8.0,coastal,Sunny
W5030,31.0,68,13.0,20.0,partly cloudy,1016.34,4,Winter,5.5,inland,Cloudy
W9278,34.0,73,3.5,27.0,partly cloudy,1013.02,4,Spring,7.5,mountain,Cloudy
W4970,25.0,71,9.0,46.0,overcast,1006.79,1,Autumn,6.5,coastal,Cloudy
W11250,10.0,93,16.5,67.0,overcast,1010.59,0,Autumn,5.0,inland,Rainy
W533,20.0,21,9.0,9.0,partly cloudy,1013.66,9,Autumn,7.5,coastal,Sunny
W8839,21.0,97,12.0,94.0,overcast,1014.88,1,Winter,4.5,inland,Rainy
W6339,26.0,59,1.5,40.0,partly cloudy,1006.19,3,Summer,7.0,mountain,Cloudy
W3798,24.0,46,5.0,12.0,clear,1027.27,9,Autumn,8.0,coastal,Sunny
W4356,25.0,67,7.0,12.0,clear,1017.84,11,Spring,8.5,mountain,Sunny
W8325,25.0,76,5.0,87.0,overcast,1016.27,0,Autumn,2.5,coastal,Rainy
W10178,-17.0,79,11.0,17.0,partly cloudy,859.71,10,Autumn,14.0,mountain,Sunny
W1572,30.0,61,12.0,20.0,partly cloudy,1018.24,1,Autumn,5.5,coastal,Cloudy
W13100,1.0,23,14.0,10.0,cloudy,1020.47,2,Spring,9.0,mountain,Sunny
W4270,37.0,36,7.5,19.0,partly cloudy,1010.82,8,Spring,10.0,coastal,Sunny
W1057,-7.0,82,18.5,55.0,partly cloudy,992.44,0,Winter,1.0,inland,Snowy
W1078,40.0,27,4.0,6.0,clear,1015.34,7,Winter,8.5,coastal,Sunny
W3586,17.0,76,24.5,98.0,overcast,1013.75,11,Spring,5.5,mountain,Rainy
W10503,42.0,43,4.0,15.0,clear,1013.46,6,Winter,8.0,inland,Sunny
W4098,24.0,57,3.0,0.0,clear,1024.39,7,Spring,6.0,mountain,Sunny
W1201,25.0,76,2.5,44.0,overcast,1019.94,3,Spring,5.5,coastal,Cloudy
W8597,27.0,64,14.0,68.0,partly cloudy,991.5,0,Summer,3.5,coastal,Rainy
W4405,17.0,108,7.5,79.0,clear,1016.39,3,Summer,8.5,mountain,Sunny
W4304,40.0,72,22.5,98.0,partly cloudy,1002.62,10,Summer,5.5,inland,Rainy
W2319,10.0,24,6.5,91.0,cloudy,1056.73,6,Winter,15.5,inland,Rainy
W12071,40.0,22,9.5,12.0,clear,1027.64,8,Summer,9.5,mountain,Sunny
W7206,18.0,51,9.0,17.0,overcast,1012.81,4,Autumn,8.5,inland,Cloudy
W3780,15.0,53,8.5,24.0,overcast,1004.49,2,Summer,7.5,mountain,Cloudy
W8115,38.0,88,1.5,100.0,clear,1028.91,9,Winter,7.5,mountain,Sunny
W48,26.0,25,2.5,14.0,partly cloudy,1010.34,8,Winter,5.0,mountain,Sunny
W2550,32.0,37,2.5,19.0,clear,1024.98,7,Spring,6.0,coastal,Sunny
W12218,23.0,63,10.0,90.0,partly cloudy,1004.65,1,Autumn,2.5,inland,Rainy
W5640,41.0,60,6.5,4.0,partly cloudy,1026.24,6,Spring,5.5,mountain,Sunny
W7467,30.0,46,9.0,1.0,clear,1020.91,11,Autumn,6.0,inland,Sunny
W8502,50.0,91,38.5,71.0,overcast,1019.95,5,Spring,3.0,inland,Rainy
W7840,31.0,36,3.5,14.0,clear,1024.93,6,Autumn,6.5,mountain,Sunny
W6741,32.0,56,12.5,28.0,partly cloudy,1002.97,1,Summer,7.5,coastal,Cloudy
W8194,43.0,67,4.0,0.0,partly cloudy,1020.83,9,Winter,6.0,coastal,Sunny
W12874,17.0,54,0.5,47.0,partly cloudy,1008.64,2,Winter,8.0,inland,Cloudy
W5531,34.0,21,5.5,12.0,clear,1028.81,5,Summer,8.0,coastal,Sunny
W4667,24.0,78,19.5,96.0,overcast,1007.41,1,Spring,4.0,mountain,Rainy
W7256,28.0,96,9.5,78.0,overcast,1017.57,3,Spring,3.0,mountain,Rainy
W12131,19.0,52,14.0,29.0,partly cloudy,1003.48,3,Winter,5.0,coastal,Cloudy
W6655,19.0,71,4.5,22.0,partly cloudy,1001.21,3,Autumn,6.5,coastal,Cloudy
W12330,37.0,71,0.5,85.0,overcast,1009.67,13,Summer,1.0,inland,Cloudy
W9549,43.0,39,4.0,12.0,partly cloudy,1028.27,8,Spring,6.0,mountain,Sunny
W6492,-6.0,77,4.0,77.0,overcast,986.3,0,Winter,4.5,mountain,Snowy
W1080,32.0,69,6.0,13.0,partly cloudy,1017.58,5,Winter,6.5,coastal,Sunny
W9499,21.0,32,1.5,17.0,clear,1025.71,6,Winter,10.0,coastal,Sunny
W7214,11.0,93,9.0,70.0,partly cloudy,995.55,3,Winter,3.0,mountain,Rainy
W322,19.0,79,11.0,53.0,overcast,1016.38,2,Spring,4.0,mountain,Rainy
W9813,32.0,46,8.5,87.0,overcast,929.34,1,Winter,12.0,mountain,Cloudy
W12866,31.0,67,16.0,62.0,partly cloudy,999.86,0,Autumn,4.5,mountain,Rainy
W8584,33.0,45,0.0,74.0,overcast,843.49,10,Spring,9.0,mountain,Sunny
W5310,39.0,63,8.0,3.0,clear,1021.78,8,Summer,5.5,coastal,Sunny
W2757,70.0,106,14.0,87.0,overcast,1019.68,10,Summer,2.0,inland,Rainy
W3247,10.0,86,9.5,74.0,partly cloudy,1012.65,0,Summer,2.0,mountain,Rainy
W755,36.0,61,2.5,14.0,clear,1019.32,5,Winter,6.0,coastal,Sunny
W6173,20.0,64,9.0,13.0,partly cloudy,1015.34,6,Summer,8.0,coastal,Sunny
W12822,27.0,60,3.5,5.0,partly cloudy,1028.32,6,Summer,6.5,coastal,Sunny
W7313,20.0,78,1.5,59.0,partly cloudy,930.74,9,Winter,16.5,coastal,Rainy
W5290,20.0,72,2.5,41.0,overcast,1010.15,1,Winter,6.0,inland,Cloudy
W11883,31.0,33,4.0,1.0,clear,1020.97,8,Summer,8.0,coastal,Sunny
W45,21.0,43,10.0,11.0,clear,1019.41,11,Spring,6.0,mountain,Sunny
W10193,20.0,67,5.0,66.0,overcast,991.65,0,Spring,5.0,coastal,Rainy
W9553,38.0,103,33.5,86.0,overcast,1005.38,10,Summer,1.5,inland,Rainy
W7856,22.0,22,5.0,9.0,clear,1013.68,5,Spring,8.0,mountain,Sunny
W9234,27.0,77,13.0,71.0,overcast,990.87,1,Autumn,2.0,inland,Rainy
W6317,11.0,50,4.0,19.0,partly cloudy,1011.69,1,Winter,8.0,mountain,Cloudy
W6188,-18.0,55,11.5,43.0,cloudy,1051.41,6,Winter,10.5,inland,Rainy
W8,3.0,85,6.0,96.0,partly cloudy,984.46,1,Winter,3.5,inland,Snowy
W3483,43.0,62,8.0,3.0,clear,1020.18,7,Autumn,6.5,mountain,Sunny
W4148,21.0,42,0.5,10.0,clear,1022.83,5,Summer,9.5,mountain,Sunny
W11718,19.0,83,0.0,97.0,overcast,1008.02,5,Summer,0.5,inland,Cloudy
W11264,28.0,71,10.5,14.0,overcast,1004.32,2,Autumn,8.0,inland,Cloudy
W3823,10.0,50,13.0,28.0,partly cloudy,1015.22,4,Winter,5.5,coastal,Cloudy
W1804,15.0,72,0.5,44.0,overcast,1005.69,2,Autumn,9.0,inland,Cloudy
W2536,14.0,63,9.0,40.0,partly cloudy,1018.0,2,Summer,7.5,coastal,Cloudy
W5547,44.0,50,2.5,14.0,partly cloudy,1012.08,11,Winter,9.0,inland,Sunny
W8500,1.0,69,0.5,90.0,partly cloudy,998.27,1,Winter,2.5,mountain,Snowy
W13116,40.0,75,26.5,78.0,partly cloudy,1011.36,0,Spring,4.5,mountain,Cloudy
W8749,12.0,71,5.5,10.0,partly cloudy,1001.65,1,Autumn,6.0,coastal,Cloudy
W9510,19.0,73,10.5,92.0,overcast,1007.45,0,Autumn,2.5,mountain,Rainy
W5484,27.0,51,9.0,5.0,partly cloudy,1028.83,8,Winter,9.0,inland,Sunny
W2963,26.0,63,2.5,27.0,partly cloudy,1005.24,3,Spring,7.0,mountain,Cloudy
W5696,31.0,62,1.0,17.0,overcast,1008.23,3,Winter,8.0,inland,Cloudy
W2811,23.0,63,13.5,70.0,partly cloudy,990.68,0,Winter,4.5,inland,Rainy
W2320,32.0,72,0.5,41.0,overcast,1011.26,3,Winter,7.0,coastal,Cloudy
W10368,-4.0,84,11.0,59.0,overcast,993.75,1,Winter,3.0,mountain,Snowy
W4184,34.0,70,10.5,33.0,partly cloudy,1014.14,2,Winter,7.5,mountain,Cloudy
W9606,17.0,95,20.0,82.0,overcast,992.15,0,Winter,1.0,inland,Rainy
W2018,21.0,77,1.5,24.0,overcast,1012.46,1,Summer,7.5,mountain,Cloudy
W509,2.0,32,5.0,49.0,partly cloudy,904.2,0,Spring,3.0,inland,Sunny
W7841,14.0,71,10.5,17.0,partly cloudy,1005.21,4,Summer,6.5,mountain,Cloudy
W5664,58.0,101,12.0,78.0,partly cloudy,1021.29,4,Spring,3.5,inland,Sunny
W9103,-6.0,72,36.0,92.0,overcast,980.76,0,Winter,2.5,mountain,Snowy
W5311,10.0,72,15.0,55.0,partly cloudy,1007.07,1,Winter,1.0,inland,Rainy
W3072,43.0,38,9.0,2.0,clear,1020.12,6,Spring,8.0,mountain,Sunny
W13120,24.0,67,4.5,9.0,partly cloudy,1012.05,11,Winter,8.5,inland,Sunny
W2324,23.0,39,4.5,16.0,partly cloudy,1012.06,11,Summer,7.5,mountain,Sunny
W5650,10.0,63,20.0,50.0,overcast,995.6,1,Spring,2.5,mountain,Rainy
W8529,-24.0,79,14.5,108.0,partly cloudy,990.35,3,Winter,2.0,inland,Snowy
W10838,40.0,30,3.0,2.0,partly cloudy,1020.92,8,Winter,9.0,inland,Sunny
W9444,30.0,64,4.0,16.0,partly cloudy,1016.96,9,Spring,7.5,coastal,Sunny
W6779,31.0,63,7.5,9.0,clear,1020.02,8,Summer,6.5,mountain,Sunny
W633,40.0,26,9.0,19.0,clear,1023.2,6,Summer,9.0,inland,Sunny
W825,20.0,69,7.0,82.0,overcast,1010.36,1,Autumn,2.0,mountain,Rainy
W5872,32.0,51,9.0,10.0,partly cloudy,1018.04,1,Spring,9.0,inland,Cloudy
W1043,32.0,67,5.5,35.0,partly cloudy,1016.79,3,Winter,5.5,coastal,Cloudy
W1540,34.0,60,11.5,42.0,overcast,1001.32,1,Winter,6.5,coastal,Cloudy
W6107,32.0,60,19.5,59.0,overcast,1012.87,3,Winter,4.0,coastal,Rainy
W564,29.0,81,5.0,95.0,overcast,990.38,2,Winter,4.5,mountain,Rainy
W12788,45.0,73,13.5,78.0,partly cloudy,1114.71,3,Spring,1.0,coastal,Rainy
W4105,16.0,81,18.0,66.0,overcast,1000.75,1,Summer,2.5,coastal,Rainy
W8255,29.0,53,0.0,1.0,clear,1017.52,10,Winter,8.0,coastal,Sunny
W487,12.0,54,10.5,47.0,partly cloudy,1007.02,3,Spring,7.0,coastal,Cloudy
W6169,-13.0,56,13.0,56.0,overcast,841.83,14,Spring,19.5,coastal,Rainy
W4384,43.0,46,2.0,6.0,clear,1022.4,5,Winter,6.5,coastal,Sunny
W4560,-6.0,73,2.5,86.0,overcast,996.49,1,Winter,2.5,inland,Snowy
W2051,21.0,94,8.5,74.0,partly cloudy,998.83,0,Winter,5.0,coastal,Rainy
W9998,23.0,22,9.0,17.0,partly cloudy,1012.69,10,Spring,6.0,coastal,Sunny
W5835,30.0,34,8.0,15.0,clear,1011.61,10,Winter,7.0,mountain,Sunny
W11098,24.0,78,17.5,75.0,overcast,1004.19,14,Spring,6.0,coastal,Cloudy
W6085,40.0,73,19.5,85.0,clear,1020.91,4,Spring,12.0,coastal,Sunny
W4086,31.0,30,3.0,10.0,clear,1018.48,7,Spring,9.0,mountain,Sunny
W2534,25.0,81,8.5,94.0,partly cloudy,1001.63,1,Summer,2.5,coastal,Rainy
W12845,15.0,63,13.0,39.0,partly cloudy,1007.17,3,Autumn,7.5,mountain,Cloudy
W4295,29.0,37,0.5,11.0,clear,1018.5,6,Spring,9.0,inland,Sunny
W12817,65.0,83,23.5,78.0,partly cloudy,994.48,11,Winter,0.5,coastal,Rainy
W5173,36.0,35,4.5,6.0,clear,1014.81,9,Winter,7.0,inland,Sunny
W6437,30.0,51,7.0,4.0,clear,1018.49,9,Summer,5.5,mountain,Sunny
W13189,25.0,34,3.5,16.0,clear,1022.64,10,Winter,9.5,inland,Sunny
W5753,31.0,76,12.5,37.0,partly cloudy,1008.03,2,Summer,5.5,inland,Cloudy
W2727,33.0,84,22.0,95.0,overcast,1017.41,11,Spring,10.0,mountain,Cloudy
W1864,-6.0,88,0.0,92.0,overcast,983.02,0,Winter,1.5,mountain,Snowy
W3683,8.0,71,24.5,74.0,partly cloudy,1004.73,6,Autumn,7.5,mountain,Cloudy
W5795,27.0,24,8.0,5.0,partly cloudy,1016.47,10,Winter,8.0,inland,Sunny
W6462,43.0,30,4.0,19.0,partly cloudy,1028.42,11,Spring,5.5,coastal,Sunny
W13166,14.0,88,11.5,74.0,overcast,994.87,2,Spring,5.0,mountain,Rainy
W2578,41.0,60,6.5,3.0,partly cloudy,1022.31,9,Winter,7.5,inland,Sunny
W6899,24.0,62,9.0,3.0,clear,1022.74,8,Spring,8.5,coastal,Sunny
W3933,-18.0,73,7.5,54.0,overcast,829.27,11,Spring,6.5,mountain,Cloudy
W135,29.0,77,0.5,91.0,cloudy,934.49,14,Autumn,17.0,inland,Sunny
W653,29.0,103,22.5,97.0,partly cloudy,1012.64,8,Summer,1.5,inland,Rainy
W6084,27.0,77,13.5,24.0,partly cloudy,1015.2,4,Autumn,5.5,coastal,Cloudy
W3790,33.0,50,0.0,11.0,overcast,1010.43,4,Winter,6.0,coastal,Cloudy
W5719,1.0,72,4.5,88.0,overcast,990.65,0,Winter,4.5,inland,Snowy
W7155,34.0,52,1.5,15.0,overcast,1014.46,2,Spring,5.0,coastal,Cloudy
W6335,21.0,37,9.0,10.0,partly cloudy,1018.45,8,Autumn,5.5,mountain,Sunny
W12260,21.0,40,10.0,15.0,clear,1025.18,6,Summer,5.5,inland,Sunny
W6530,24.0,88,17.5,58.0,overcast,1007.43,1,Spring,2.0,inland,Rainy
W2871,44.0,39,7.0,17.0,clear,1020.98,7,Spring,7.5,coastal,Sunny
W6220,10.0,64,13.0,79.0,partly cloudy,997.25,2,Autumn,3.0,inland,Rainy
W9570,27.0,69,13.0,41.0,overcast,1009.5,2,Spring,7.5,inland,Cloudy
W1278,55.0,89,16.5,93.0,partly cloudy,1006.96,12,Summer,8.5,mountain,Cloudy
W2997,30.0,67,1.0,43.0,partly cloudy,1007.76,1,Autumn,8.5,mountain,Cloudy
W100,31.0,72,17.0,96.0,partly cloudy,1013.85,13,Winter,3.5,inland,Cloudy
W5481,33.0,44,0.0,9.0,partly cloudy,1021.39,10,Summer,7.0,coastal,Sunny
W7240,24.0,58,10.0,17.0,partly cloudy,1009.9,4,Autumn,6.5,inland,Cloudy
W11093,23.0,66,5.0,17.0,clear,1015.27,6,Winter,5.5,coastal,Sunny
W9708,51.0,109,17.0,98.0,overcast,994.03,8,Spring,5.5,coastal,Rainy
W3870,26.0,24,1.0,5.0,clear,1023.01,6,Winter,6.5,mountain,Sunny
W12571,15.0,68,3.5,57.0,overcast,1049.56,9,Summer,18.0,mountain,Sunny
W9421,34.0,70,4.5,13.0,partly cloudy,1015.61,1,Autumn,8.0,coastal,Cloudy
W6853,28.0,63,17.0,78.0,partly cloudy,1015.86,0,Summer,4.5,mountain,Rainy
W9928,28.0,60,16.5,53.0,overcast,995.48,2,Spring,4.0,coastal,Rainy
W7464,35.0,60,9.5,13.0,clear,1025.31,11,Summer,9.5,inland,Sunny
W748,0.0,71,1.5,67.0,overcast,995.64,1,Winter,3.5,inland,Snowy
W7875,13.0,87,25.5,77.0,partly cloudy,1000.91,4,Summer,1.0,coastal,Rainy
W3142,16.0,65,0.0,33.0,overcast,1015.29,1,Summer,6.0,mountain,Cloudy
W8103,31.0,45,4.5,18.0,partly cloudy,1024.38,6,Spring,6.5,coastal,Sunny
W6476,24.0,74,5.5,35.0,overcast,1005.48,4,Summer,6.5,mountain,Cloudy
W8429,33.0,69,1.5,19.0,partly cloudy,1009.03,3,Autumn,7.5,mountain,Cloudy
W6038,22.0,37,4.0,11.0,partly cloudy,1025.54,9,Summer,7.5,inland,Sunny
W11484,15.0,68,13.5,15.0,partly cloudy,1002.14,2,Summer,5.0,coastal,Cloudy
W7960,11.0,73,7.0,10.0,overcast,1019.01,1,Winter,8.0,mountain,Cloudy
W2092,30.0,49,7.0,13.0,clear,1029.29,9,Spring,8.5,inland,Sunny
W3046,21.0,65,9.5,12.0,clear,1018.91,11,Summer,9.0,coastal,Sunny
W11601,20.0,85,12.5,77.0,overcast,1008.58,1,Winter,4.0,mountain,Rainy
W12786,17.0,64,15.5,55.0,overcast,1019.47,0,Autumn,2.5,inland,Rainy
W11491,4.0,51,3.0,84.0,partly cloudy,1152.61,6,Winter,6.0,inland,Cloudy
W9068,33.0,64,10.0,26.0,partly cloudy,1007.79,2,Winter,7.0,mountain,Cloudy
W11295,42.0,83,22.0,95.0,overcast,1008.5,11,Winter,6.0,mountain,Cloudy
W3457,21.0,64,8.5,80.0,overcast,1008.45,0,Spring,2.0,inland,Rainy
W11694,31.0,66,9.5,16.0,overcast,1003.63,4,Winter,6.5,coastal,Cloudy
W983,31.0,61,6.5,14.0,partly cloudy,1013.57,8,Summer,8.5,coastal,Sunny
W5763,27.0,74,10.0,43.0,partly cloudy,1006.85,4,Summer,6.5,coastal,Cloudy
W6071,34.0,57,9.5,14.0,partly cloudy,1001.57,3,Spring,9.0,coastal,Cloudy
W7119,41.0,59,1.0,5.0,partly cloudy,1024.61,5,Winter,9.5,inland,Sunny
W10020,30.0,44,5.5,16.0,clear,1014.48,5,Winter,5.5,mountain,Sunny
W394,34.0,50,7.5,41.0,partly cloudy,1012.99,2,Winter,7.0,coastal,Cloudy
W10189,75.0,94,19.0,90.0,overcast,1002.43,14,Spring,2.0,mountain,Cloudy
W3978,16.0,77,2.5,27.0,partly cloudy,1010.28,3,Summer,9.0,inland,Cloudy
W9675,42.0,100,21.0,93.0,partly cloudy,1002.56,2,Spring,10.5,mountain,Cloudy
W3476,28.0,54,0.0,28.0,overcast,1002.12,3,Spring,6.0,coastal,Cloudy
W1167,23.0,62,8.0,91.0,overcast,1004.57,2,Summer,5.0,mountain,Rainy
W7241,24.0,39,7.0,5.0,clear,1025.54,6,Spring,6.5,inland,Sunny
W9218,12.0,67,3.0,47.0,overcast,1007.6,2,Spring,7.5,inland,Cloudy
W11692,27.0,66,10.0,58.0,overcast,1014.51,1,Winter,3.0,inland,Rainy
W10357,48.0,75,24.5,90.0,overcast,1001.7,8,Autumn,3.0,inland,Cloudy
W9857,27.0,87,10.0,85.0,partly cloudy,1005.37,2,Summer,4.5,mountain,Rainy
W9550,32.0,79,1.5,36.0,partly cloudy,1011.24,2,Spring,8.0,inland,Cloudy
W9097,23.0,25,2.0,16.0,clear,1021.99,5,Spring,6.5,coastal,Sunny
W13039,30.0,71,14.5,20.0,partly cloudy,1014.07,4,Spring,5.5,mountain,Cloudy
W8864,30.0,107,6.0,75.0,partly cloudy,1016.39,6,Winter,0.5,inland,Cloudy
W2848,-2.0,82,18.5,64.0,overcast,982.39,0,Winter,1.5,mountain,Snowy
W7172,22.0,55,1.0,44.0,overcast,1013.59,3,Spring,6.0,mountain,Cloudy
W6992,18.0,95,6.0,74.0,overcast,997.47,1,Winter,1.0,coastal,Rainy
W5643,13.0,61,13.0,18.0,partly cloudy,1018.6,2,Spring,7.5,inland,Cloudy
W12838,-4.0,62,3.5,14.0,partly cloudy,1049.2,9,Spring,14.0,inland,Cloudy
W9373,34.0,34,6.0,4.0,clear,1016.75,7,Autumn,8.5,inland,Sunny
W1650,20.0,60,0.5,18.0,partly cloudy,1015.43,9,Winter,9.0,mountain,Sunny
W7911,34.0,97,2.0,97.0,partly cloudy,1006.49,6,Winter,3.5,mountain,Cloudy
W5937,24.0,78,11.5,14.0,partly cloudy,1009.36,4,Spring,8.0,mountain,Cloudy
W8993,10.0,78,11.0,50.0,partly cloudy,995.19,3,Summer,2.5,inland,Rainy
W6337,22.0,106,11.0,91.0,partly cloudy,1005.53,9,Summer,2.5,inland,Rainy
W6915,43.0,42,7.0,17.0,clear,1028.86,8,Winter,5.5,coastal,Sunny
W6738,-4.0,63,14.5,83.0,partly cloudy,982.33,1,Winter,2.0,mountain,Snowy
W12043,16.0,67,7.0,26.0,overcast,1019.26,2,Summer,6.0,coastal,Cloudy
W7190,-6.0,23,11.0,40.0,partly cloudy,1081.12,11,Autumn,14.5,inland,Sunny
W5206,0.0,98,2.5,55.0,overcast,984.3,1,Winter,3.0,inland,Snowy
W11725,-3.0,53,7.5,16.0,partly cloudy,1171.11,10,Autumn,19.5,mountain,Cloudy
W5966,26.0,102,11.0,79.0,clear,1014.49,5,Summer,3.5,inland,Sunny
W12684,44.0,67,6.5,4.0,clear,1017.84,11,Summer,9.5,coastal,Sunny
W3987,14.0,77,3.0,10.0,partly cloudy,1016.65,4,Autumn,7.0,coastal,Cloudy
W1263,38.0,35,3.0,9.0,clear,1022.33,8,Summer,6.5,mountain,Sunny
W13085,25.0,69,8.5,90.0,overcast,1019.17,0,Spring,2.0,coastal,Rainy
W10986,29.0,60,0.5,48.0,partly cloudy,1013.31,3,Winter,5.5,inland,Cloudy
W4891,36.0,65,9.5,3.0,clear,1014.85,11,Autumn,7.5,coastal,Sunny
W6019,10.0,57,10.0,46.0,overcast,1017.14,2,Winter,8.5,inland,Cloudy
W8957,12.0,79,10.5,31.0,partly cloudy,1008.14,1,Autumn,6.5,coastal,Cloudy
W11110,31.0,63,3.5,40.0,overcast,1006.31,3,Winter,8.5,mountain,Cloudy
W419,23.0,43,5.0,7.0,clear,1021.71,6,Autumn,9.0,mountain,Sunny
W7527,25.0,68,6.0,74.0,overcast,1011.74,1,Autumn,4.0,coastal,Rainy
W11589,1.0,49,3.0,68.0,cloudy,875.26,8,Summer,15.5,coastal,Rainy
W2763,30.0,73,6.0,78.0,overcast,991.57,3,Summer,4.0,inland,Rainy
W8456,-2.0,74,9.5,84.0,partly cloudy,999.92,0,Winter,4.5,inland,Snowy
W4559,15.0,97,12.5,79.0,overcast,1003.91,0,Spring,1.5,mountain,Rainy
W3033,18.0,60,5.5,23.0,partly cloudy,1012.11,2,Autumn,6.0,inland,Cloudy
W6585,21.0,79,15.5,51.0,overcast,1000.96,2,Summer,3.5,coastal,Rainy
W8013,29.0,49,4.5,17.0,clear,1027.96,8,Spring,9.0,inland,Sunny
W7134,32.0,33,6.5,5.0,clear,1011.0,11,Spring,7.5,mountain,Sunny
W9707,37.0,23,7.5,6.0,partly cloudy,1014.41,8,Autumn,5.5,mountain,Sunny
W9381,34.0,102,1.0,105.0,partly cloudy,1013.06,13,Spring,1.0,mountain,Sunny
W8576,30.0,69,9.5,3.0,clear,1026.05,8,Summer,9.0,mountain,Sunny
W11738,22.0,60,10.0,43.0,partly cloudy,1019.57,1,Spring,6.0,coastal,Cloudy
W10806,22.0,91,12.0,95.0,clear,1020.24,5,Autumn,11.5,mountain,Sunny
W10768,15.0,65,7.0,70.0,overcast,1018.91,0,Autumn,2.0,coastal,Rainy
W10764,24.0,87,11.0,93.0,overcast,1019.68,3,Summer,4.5,inland,Rainy
W4461,15.0,95,12.5,55.0,overcast,1000.88,2,Autumn,2.0,inland,Rainy
W9932,34.0,38,7.5,18.0,clear,1017.97,8,Winter,6.5,inland,Sunny
W10672,14.0,76,13.5,35.0,partly cloudy,1002.71,3,Spring,5.5,mountain,Cloudy
W4889,-8.0,86,17.5,87.0,overcast,997.36,1,Winter,3.5,inland,Snowy
W11686,36.0,98,12.5,80.0,partly cloudy,995.51,4,Winter,1.0,inland,Rainy
W4650,40.0,38,3.5,4.0,clear,1018.19,9,Autumn,8.5,inland,Sunny
W7566,30.0,75,11.5,29.0,partly cloudy,1014.73,1,Winter,8.0,inland,Cloudy
W3513,25.0,54,12.0,49.0,overcast,1003.54,4,Winter,5.0,coastal,Cloudy
W2929,34.0,79,13.5,14.0,partly cloudy,1002.87,3,Summer,7.5,coastal,Cloudy
W5976,17.0,51,13.5,38.0,partly cloudy,1016.7,3,Spring,6.0,inland,Cloudy
W1160,42.0,21,1.0,4.0,clear,1028.97,11,Winter,5.5,coastal,Sunny
W5180,37.0,26,10.0,5.0,clear,1029.93,6,Autumn,5.5,mountain,Sunny
W9665,36.0,64,6.5,19.0,partly cloudy,1021.82,10,Winter,9.0,coastal,Sunny
W3172,33.0,23,2.5,15.0,clear,1018.12,7,Spring,8.0,inland,Sunny
W4693,30.0,27,0.5,11.0,clear,1010.7,11,Winter,9.5,inland,Sunny
W9495,50.0,106,13.5,84.0,clear,1014.2,8,Autumn,2.5,mountain,Sunny
W11314,-10.0,82,13.5,85.0,overcast,986.94,1,Winter,2.0,inland,Snowy
W7677,13.0,39,13.0,15.0,cloudy,811.03,8,Summer,4.5,inland,Sunny
W10123,33.0,55,3.0,41.0,partly cloudy,1008.03,1,Autumn,5.5,coastal,Cloudy
W2557,11.0,63,14.0,23.0,overcast,1004.82,4,Spring,8.5,coastal,Cloudy
W10051,27.0,39,7.0,4.0,clear,1019.02,9,Autumn,6.0,inland,Sunny
W12938,28.0,63,19.5,70.0,overcast,1002.24,3,Summer,2.0,coastal,Rainy
W4764,33.0,83,18.0,75.0,overcast,1005.72,0,Summer,4.0,coastal,Rainy
W6780,4.0,91,17.5,85.0,overcast,985.71,1,Winter,3.5,mountain,Snowy
W1945,12.0,60,8.0,32.0,overcast,1017.74,3,Spring,8.0,inland,Cloudy
W5148,15.0,73,10.5,71.0,overcast,994.31,3,Winter,4.5,coastal,Rainy
W1496,21.0,76,11.5,30.0,partly cloudy,1003.34,3,Winter,6.0,inland,Cloudy
W4016,44.0,58,8.0,10.0,clear,1023.52,11,Summer,6.5,mountain,Sunny
W5164,18.0,74,7.5,77.0,partly cloudy,1000.15,0,Autumn,2.0,coastal,Cloudy
W2048,31.0,63,2.0,21.0,partly cloudy,1000.26,2,Spring,7.5,inland,Cloudy
W13162,28.0,78,3.5,61.0,cloudy,898.87,10,Winter,1.5,coastal,Rainy
